source_field,source_number,source_id,ra_deg,dec_deg,peak_flux,snr,noise_level,peak_x_pix,peak_y_pix,npix
G010.404-00.201_eb1,2804,G010.404-00.201_eb1_2804,272.34487575357116,-20.042250048444735,0.0003835194220300764,18.576741528109004,2.0645139592956175e-05,69,0,151
G010.404-00.201_eb1,3131,G010.404-00.201_eb1_3131,272.344949083297,-20.04225004495563,0.0003175994788762182,15.383740925858335,2.0645139592956175e-05,7,0,22
G010.404-00.201_eb1,3140,G010.404-00.201_eb1_3140,272.3449384386594,-20.042250045463994,0.00039350937004201114,19.060630143487664,2.0645139592956175e-05,16,0,41
G010.404-00.201_eb1,5192,G010.404-00.201_eb1_5192,272.3447492006572,-20.042250054395208,0.00028256967198103666,13.686982871137639,2.0645139592956175e-05,176,0,208
G011.082-00.534_eb1,5240,G011.082-00.534_eb1_5240,273.0025766924916,-19.60901088041377,0.0016250419430434704,77.11579784119256,2.107275018265362e-05,56,0,717
G011.082-00.534_eb1,6031,G011.082-00.534_eb1_6031,273.00259202622055,-19.609010879700467,0.0008759427000768483,41.56755489835849,2.107275018265362e-05,43,0,234
G011.082-00.534_eb1,6156,G011.082-00.534_eb1_6156,273.00252361419894,-19.60901088287286,0.0007746886112727225,36.762577478397674,2.107275018265362e-05,101,0,206
G011.082-00.534_eb1,7979,G011.082-00.534_eb1_7979,273.00262977078415,-19.609010877939145,0.00032142872805707157,15.253288027001851,2.107275018265362e-05,11,0,184
G011.917-00.612,843,G011.917-00.612_843,273.49871152796214,-18.91371917471279,0.000385019404347986,11.856982847107885,3.2471954232597935e-05,439,0,691
G011.917-00.612,3714,G011.917-00.612_3714,273.49893116440194,-18.913719165253134,0.0008797486079856753,27.09256737934527,3.2471954232597935e-05,252,0,283
G011.917-00.612,3875,G011.917-00.612_3875,273.49921657432117,-18.913719152575055,0.0003579449839890003,11.023204252661413,3.2471954232597935e-05,9,0,12
G011.917-00.612,3891,G011.917-00.612_3891,273.4991989564249,-18.913719153370284,0.0006046901107765734,18.621919285952224,3.2471954232597935e-05,24,0,61
G011.917-00.612,3892,G011.917-00.612_3892,273.49922362147964,-18.913719152256505,0.0011672981781885028,35.94788813223553,3.2471954232597935e-05,3,0,9
G011.917-00.612,3893,G011.917-00.612_3893,273.49922362147964,-18.913719152256505,0.0005594099638983607,17.227480671205814,3.2471954232597935e-05,3,0,8
G011.917-00.612,3900,G011.917-00.612_3900,273.4992200979004,-18.913719152415812,0.0007078183116391301,21.797835343355025,3.2471954232597935e-05,6,0,7
G011.917-00.612,3903,G011.917-00.612_3903,273.4991320084191,-18.913719156376946,0.006358042825013399,195.80105279375792,3.2471954232597935e-05,81,0,1890
G011.917-00.612,3908,G011.917-00.612_3908,273.49922362147964,-18.913719152256505,0.0004841662012040615,14.910288359485827,3.2471954232597935e-05,3,0,5
G011.917-00.612,3932,G011.917-00.612_3932,273.49922244695324,-18.91371915230961,0.0008378208731301129,25.801368994571984,3.2471954232597935e-05,4,0,8
G011.917-00.612,4602,G011.917-00.612_4602,273.4992153997947,-18.91371915262812,0.00043616112088784575,13.431933223470502,3.2471954232597935e-05,10,0,178
G011.917-00.612,4643,G011.917-00.612_4643,273.4991813385286,-18.91371915416383,0.00032486236887052655,10.004398458544383,3.2471954232597935e-05,39,0,177
G011.917-00.612,5090,G011.917-00.612_5090,273.49877025428293,-18.913719172208765,0.0008155858959071338,25.116624951644695,3.2471954232597935e-05,389,0,459
G011.917-00.612,5525,G011.917-00.612_5525,273.49907093304546,-18.913719159098985,0.001398121123202145,43.05626674598474,3.2471954232597935e-05,133,0,440
G011.917-00.612,6196,G011.917-00.612_6196,273.49908972546814,-18.91371915826355,0.0003505930071696639,10.796794201493137,3.2471954232597935e-05,117,0,230
G011.917-00.612,6325,G011.917-00.612_6325,273.4988794852396,-18.913719167502173,0.0022210211027413607,68.39813479755779,3.2471954232597935e-05,296,0,560
G011.917-00.612,6331,G011.917-00.612_6331,273.4990263010417,-18.913719161075534,0.0022467621602118015,69.19085140728373,3.2471954232597935e-05,171,0,389
G011.917-00.612,6355,G011.917-00.612_6355,273.49922127242684,-18.91371915236272,0.00035708770155906677,10.996803549340855,3.2471954232597935e-05,5,0,6
G011.917-00.612,6359,G011.917-00.612_6359,273.49922244695324,-18.91371915230961,0.00038756534922868013,11.935387271506166,3.2471954232597935e-05,4,0,27
G011.917-00.612,6374,G011.917-00.612_6374,273.49922244695324,-18.91371915230961,0.00046636670595034957,14.362138558392445,3.2471954232597935e-05,4,0,7
G012.908-00.259,1836,G012.908-00.259_1836,273.6732056115166,-17.874769067239665,0.0004034512385260314,13.282562992718983,3.0374502176062606e-05,68,0,128
